winning_agent,winning_bid_value,Winner Aggregated Signal,Profit,Probability,winning_bid_time,N,A,L,S,B,Delay
16.0,0.2592198079187444,0.19104001897160688,-0.0681797889471375,0.9443586942320781,1192.0,4.0,4.0,4.0,4.0,1.0,1.0
13.0,0.0472713696580608,0.054014372720196144,0.006743003062135343,0.9898805697391103,1207.0,4.0,4.0,4.0,4.0,1.0,1.0
9.0,0.1720111307685166,0.17850645518719602,0.006495324418679421,0.9444690570746819,1193.0,4.0,4.0,4.0,4.0,1.0,1.0
0.0,0.13733781188986585,0.1439381934314865,0.0066003815416206535,0.9833058064465705,1188.0,4.0,4.0,4.0,4.0,1.0,1.0
3.0,0.0781187759349604,0.0847961857709924,0.006677409836032003,0.9950521450932452,1224.0,4.0,4.0,4.0,4.0,1.0,1.0
16.0,0.15687341549846567,0.16335398701025866,0.006480571511792987,0.9543834944973643,1214.0,4.0,4.0,4.0,4.0,1.0,1.0
1.0,0.0548378001978822,0.06137393130014173,0.006536131102259528,0.9655253954186611,1209.0,4.0,4.0,4.0,4.0,1.0,1.0
5.0,0.12092063233545207,0.12745886557851624,0.00653823324306417,0.9951126642433168,1200.0,4.0,4.0,4.0,4.0,1.0,1.0
16.0,0.26244446995581094,0.07058312753192733,-0.1918613424238836,0.9570704276545351,1200.0,4.0,4.0,4.0,4.0,1.0,1.0
11.0,0.2031516197071695,0.20969676569422768,0.006545145987058187,0.9889476075820024,1195.0,4.0,4.0,4.0,4.0,1.0,1.0
16.0,0.25949892286185067,0.02047961753883609,-0.23901930532301457,0.953672026116479,1181.0,4.0,4.0,4.0,4.0,1.0,1.0
16.0,0.26646362787804445,0.10064278692662632,-0.16582084095141814,0.9655644349723872,1176.0,4.0,4.0,4.0,4.0,1.0,1.0
12.0,0.15327943882119274,0.159848285529684,0.006568846708491255,0.9308795482560399,1199.0,4.0,4.0,4.0,4.0,1.0,1.0
10.0,0.10248266417843328,0.10881434035309231,0.006331676174659032,0.9989359853411619,1204.0,4.0,4.0,4.0,4.0,1.0,1.0
3.0,0.16455406589230073,0.17101030955009505,0.006456243657794319,0.9958263090827437,1205.0,4.0,4.0,4.0,4.0,1.0,1.0
16.0,0.2583119559679428,0.08740873704893842,-0.1709032189190044,0.8578292061735316,1194.0,4.0,4.0,4.0,4.0,1.0,1.0
10.0,0.08256401401628342,0.08900462395920489,0.006440609942921463,0.9657153157898298,1188.0,4.0,4.0,4.0,4.0,1.0,1.0
16.0,0.269354077845217,0.05468160223004443,-0.21467247561517255,0.8015056798973135,1189.0,4.0,4.0,4.0,4.0,1.0,1.0
11.0,0.04684957284319715,0.05335071152578312,0.0065011386825859704,0.995660891201877,1197.0,4.0,4.0,4.0,4.0,1.0,1.0
0.0,0.06549313636091744,0.07232611963115362,0.0068329832702361815,0.9955716994820623,1184.0,4.0,4.0,4.0,4.0,1.0,1.0
0.0,0.20107105916100526,0.20749953023128928,0.00642847107028402,0.9969593923223199,1206.0,4.0,4.0,4.0,4.0,1.0,1.0
15.0,0.07238997915713526,0.07890188440449221,0.006511905247356953,0.9896611086229976,1201.0,4.0,4.0,4.0,4.0,1.0,1.0
10.0,0.08256654485398254,0.0903645353160252,0.007797990462042659,0.996597367213164,1219.0,4.0,4.0,4.0,4.0,1.0,1.0
12.0,0.43335456914750714,0.4399651943138745,0.006610625166367345,0.9882130390773858,1209.0,4.0,4.0,4.0,4.0,1.0,1.0
11.0,0.29904433225276894,0.3056984464985371,0.006654114245768172,0.999040226009225,1197.0,4.0,4.0,4.0,4.0,1.0,1.0
16.0,0.09120515398722634,0.09777747886614695,0.006572324878920607,0.9643506770438286,1200.0,4.0,4.0,4.0,4.0,1.0,1.0
16.0,0.26192237917835165,0.08052122455554372,-0.18140115462280793,0.9862669885944679,1194.0,4.0,4.0,4.0,4.0,1.0,1.0
16.0,0.2534978083363543,0.07893599027089,-0.17456181806546434,0.9741920716493454,1167.0,4.0,4.0,4.0,4.0,1.0,1.0
3.0,0.12098514703164973,0.12757515608270675,0.0065900090510570275,0.9992961794900725,1201.0,4.0,4.0,4.0,4.0,1.0,1.0
3.0,0.1277392553872654,0.13428633027963005,0.0065470748923646405,0.9297221144488892,1228.0,4.0,4.0,4.0,4.0,1.0,1.0
16.0,0.11711180299333249,0.12348346171382464,0.006371658720492154,0.9281809695408818,1194.0,4.0,4.0,4.0,4.0,1.0,1.0
8.0,0.08829776055439446,0.09584757414964445,0.007549813595249991,0.9923024626639279,1205.0,4.0,4.0,4.0,4.0,1.0,1.0
15.0,0.1145973588327634,0.12135399070691787,0.00675663187415447,0.986191075159415,1205.0,4.0,4.0,4.0,4.0,1.0,1.0
16.0,0.2638492281904214,0.17014464022429263,-0.09370458796612877,0.9073696113241576,1187.0,4.0,4.0,4.0,4.0,1.0,1.0
16.0,0.2688975362622277,0.07802573050411558,-0.19087180575811208,0.8532946854314525,1187.0,4.0,4.0,4.0,4.0,1.0,1.0
5.0,0.14927892206798066,0.15587304135283542,0.00659411928485476,0.9919212470900239,1206.0,4.0,4.0,4.0,4.0,1.0,1.0
5.0,0.07696351861475527,0.0834617147934941,0.006498196178738827,0.9794354876579988,1213.0,4.0,4.0,4.0,4.0,1.0,1.0
12.0,0.08546739497466393,0.09185530445592778,0.006387909481263845,0.9468851937946625,1202.0,4.0,4.0,4.0,4.0,1.0,1.0
2.0,0.04758951039360142,0.054187679926833376,0.0065981695332319595,0.9790447753439522,1201.0,4.0,4.0,4.0,4.0,1.0,1.0
16.0,0.26344930286426,0.08368507107472858,-0.1797642317895314,0.9435627546083654,1207.0,4.0,4.0,4.0,4.0,1.0,1.0
4.0,0.6116094983960172,0.6189764228093059,0.007366924413288678,0.979779409102593,1196.0,4.0,4.0,4.0,4.0,1.0,1.0
12.0,0.07457772829439482,0.0810431396064126,0.006465411312017777,0.996639173328741,1205.0,4.0,4.0,4.0,4.0,1.0,1.0
9.0,13.895968800489552,13.902365860430773,0.006397059941221528,0.9481299128627323,1204.0,4.0,4.0,4.0,4.0,1.0,1.0
1.0,0.1404870051828365,0.14710874319958245,0.006621738016745954,0.9844562769931207,1193.0,4.0,4.0,4.0,4.0,1.0,1.0
16.0,0.2541812151722391,0.10633684796979351,-0.14784436720244562,0.9953077801669885,1193.0,4.0,4.0,4.0,4.0,1.0,1.0
0.0,0.09711157311677057,0.10378306834186611,0.006671495225095539,0.987187569131346,1204.0,4.0,4.0,4.0,4.0,1.0,1.0
13.0,0.09991613258457359,0.10636463739256301,0.006448504807989419,0.9982217781733991,1222.0,4.0,4.0,4.0,4.0,1.0,1.0
