winning_agent,winning_bid_value,Winner Aggregated Signal,Profit,Probability,winning_bid_time,N,A,L,S,B,Delay
3.0,0.1378913122426549,0.14436974855176982,0.006478436309114904,0.9764791932220114,1214.0,4.0,4.0,4.0,4.0,1.0,1.0
16.0,0.252804898370731,0.07088068019281993,-0.18192421817791107,0.9469847930205703,1194.0,4.0,4.0,4.0,4.0,1.0,1.0
14.0,0.07936138779882639,0.08598242651878474,0.006621038719958353,0.9879832988047125,1198.0,4.0,4.0,4.0,4.0,1.0,1.0
16.0,0.2559078577110954,0.03452496440805095,-0.22138289330304448,0.8531342722773783,1183.0,4.0,4.0,4.0,4.0,1.0,1.0
13.0,0.08719714977563722,0.09599252880924893,0.008795379033611703,0.9362267207362261,1194.0,4.0,4.0,4.0,4.0,1.0,1.0
15.0,0.14028008056532126,0.14682739187468713,0.006547311309365866,0.9874019586650902,1202.0,4.0,4.0,4.0,4.0,1.0,1.0
16.0,0.24824447016329262,0.2558708813026934,0.007626411139400796,0.9964011745600472,1202.0,4.0,4.0,4.0,4.0,1.0,1.0
1.0,0.1733515030982871,0.17989676151256262,0.006545258414275529,0.943710304236733,1188.0,4.0,4.0,4.0,4.0,1.0,1.0
16.0,0.260346340769599,0.11004999482062472,-0.15029634594897429,0.8205189780499738,1174.0,4.0,4.0,4.0,4.0,1.0,1.0
5.0,0.08139465646026267,0.08795709110230159,0.006562434642038914,0.9690679587384632,1195.0,4.0,4.0,4.0,4.0,1.0,1.0
6.0,0.034147013782809044,0.040588789192367185,0.006441775409558141,0.9581307180215791,1211.0,4.0,4.0,4.0,4.0,1.0,1.0
16.0,0.2615386620710094,0.13603190329164724,-0.12550675877936215,0.9668392091388769,1177.0,4.0,4.0,4.0,4.0,1.0,1.0
0.0,0.30714165937259624,0.3146574655319481,0.007515806159351879,0.9820703125281935,1211.0,4.0,4.0,4.0,4.0,1.0,1.0
16.0,0.2535327843339514,0.21072097918067612,-0.04281180515327526,0.8967552583480144,1173.0,4.0,4.0,4.0,4.0,1.0,1.0
11.0,0.09870081687241031,0.10515497131630552,0.006454154443895216,0.9979858571999265,1203.0,4.0,4.0,4.0,4.0,1.0,1.0
3.0,0.30885322209632365,0.3154911906865614,0.006637968590237742,0.951810972326966,1185.0,4.0,4.0,4.0,4.0,1.0,1.0
