winning_agent,winning_bid_value,Winner Aggregated Signal,Profit,Probability,winning_bid_time,N,A,L,S,B,Delay
15.0,0.3383375173691986,0.3447693976916258,0.006431880322427197,0.9190208642284198,1192.0,0.0,8.0,0.0,8.0,0.0,1.0
3.0,0.07088795035652751,0.07730935756515336,0.006421407208625857,0.9501012015664917,1214.0,0.0,8.0,0.0,8.0,0.0,1.0
10.0,0.10724819317166978,0.1139050936971889,0.006656900525519122,0.9874242390974758,1186.0,0.0,8.0,0.0,8.0,0.0,1.0
13.0,0.07261109716788039,0.07903877534676015,0.006427678178879764,0.8719867656698743,1210.0,0.0,8.0,0.0,8.0,0.0,1.0
14.0,0.0965828458850187,0.10313657424200545,0.006553728356986754,0.9402495233548837,1205.0,0.0,8.0,0.0,8.0,0.0,1.0
15.0,0.07651200216635544,0.08306335981744241,0.00655135765108697,0.9857521526132351,1204.0,0.0,8.0,0.0,8.0,0.0,1.0
0.0,0.08162812477081396,0.08807687704618133,0.00644875227536737,0.9830293134619095,1210.0,0.0,8.0,0.0,8.0,0.0,1.0
14.0,0.370986349594579,0.37753288647846917,0.006546536883890175,0.995185421234646,1185.0,0.0,8.0,0.0,8.0,0.0,1.0
13.0,0.06274599898651756,0.06919677931515479,0.006450780328637232,0.897479325215784,1205.0,0.0,8.0,0.0,8.0,0.0,1.0
4.0,0.04721272918267842,0.05379784799060895,0.006585118807930529,0.9769312704708636,1207.0,0.0,8.0,0.0,8.0,0.0,1.0
2.0,0.1012533818189196,0.10825834377745411,0.007004961958534506,0.8983586746655904,1200.0,0.0,8.0,0.0,8.0,0.0,1.0
15.0,0.09667089242721907,0.10322395858384935,0.0065530661566302745,0.9649312514238586,1185.0,0.0,8.0,0.0,8.0,0.0,1.0
3.0,0.08987058350863286,0.09639356795476242,0.006522984446129559,0.9815735975075932,1194.0,0.0,8.0,0.0,8.0,0.0,1.0
5.0,0.4917252729094169,0.4984698477448801,0.006744574835463202,0.9737889647434173,1208.0,0.0,8.0,0.0,8.0,0.0,1.0
15.0,0.4216426626501909,0.42809897834062544,0.006456315690434533,0.9938844246278251,1196.0,0.0,8.0,0.0,8.0,0.0,1.0
13.0,0.7344698708258672,0.7411356682060584,0.00666579738019113,0.9948553664106915,1210.0,0.0,8.0,0.0,8.0,0.0,1.0
0.0,0.23892106823880646,0.2464122445626622,0.007491176323855736,0.984552597604506,1194.0,0.0,8.0,0.0,8.0,0.0,1.0
10.0,0.15997201267659433,0.16657207480490224,0.00660006212830791,0.9937863954244301,1184.0,0.0,8.0,0.0,8.0,0.0,1.0
7.0,0.15343214371944924,0.16011638303378628,0.006684239314337037,0.9616337934131888,1204.0,0.0,8.0,0.0,8.0,0.0,1.0
0.0,0.10167935828682319,0.1083431226829549,0.006663764396131713,0.9954399207703248,1181.0,0.0,8.0,0.0,8.0,0.0,1.0
9.0,0.14468529172675237,0.15194571468535728,0.007260422958604906,0.9883120151261597,1185.0,0.0,8.0,0.0,8.0,0.0,1.0
6.0,0.13961459417521024,0.1463689217663427,0.006754327591132453,0.9695161397870158,1206.0,0.0,8.0,0.0,8.0,0.0,1.0
10.0,0.07172973337664498,0.07992967640012376,0.008199943023478776,0.9327374941198031,1190.0,0.0,8.0,0.0,8.0,0.0,1.0
8.0,0.3248808042432975,0.33146014521772454,0.006579340974427028,0.9854541700443143,1188.0,0.0,8.0,0.0,8.0,0.0,1.0
12.0,0.0891294207937253,0.09571200674701325,0.0065825859532879505,0.867088565434726,1200.0,0.0,8.0,0.0,8.0,0.0,1.0
3.0,0.11122869288470177,0.1177508276052317,0.006522134720529926,0.9646487854144615,1231.0,0.0,8.0,0.0,8.0,0.0,1.0
0.0,0.08845409127225551,0.09757214058909887,0.00911804931684336,0.9977841681688779,1187.0,0.0,8.0,0.0,8.0,0.0,1.0
8.0,0.0781225937774829,0.08457091191440991,0.006448318136927006,0.9405306664431494,1193.0,0.0,8.0,0.0,8.0,0.0,1.0
5.0,0.12000477818795578,0.12654526058372798,0.006540482395772193,0.9913603741919278,1196.0,0.0,8.0,0.0,8.0,0.0,1.0
13.0,0.10275630299057308,0.1095109278783534,0.006754624887780322,0.9999757022209947,1199.0,0.0,8.0,0.0,8.0,0.0,1.0
10.0,0.31437260364065023,0.321091873866039,0.006719270225388763,0.8142269352579471,1184.0,0.0,8.0,0.0,8.0,0.0,1.0
15.0,0.06949336650667601,0.07609193125783101,0.0065985647511550005,0.9956073932800465,1200.0,0.0,8.0,0.0,8.0,0.0,1.0
