winning_agent,winning_bid_value,Winner Aggregated Signal,Profit,Probability,winning_bid_time,N,A,L,S,B,Delay
13.0,0.09053657379256094,0.09725026597705044,0.0067136921844895,0.9432217919834465,1206.0,0.0,8.0,8.0,0.0,0.0,1.0
2.0,0.07639347650294533,0.08372695793348653,0.007333481430541203,0.9892031926519758,1211.0,0.0,8.0,8.0,0.0,0.0,1.0
0.0,0.1778254114753518,0.18429737740172347,0.00647196592637167,0.9981551374287085,1207.0,0.0,8.0,8.0,0.0,0.0,1.0
8.0,0.10647595475324555,0.11306040274270443,0.006584447989458883,0.9988439643882256,1188.0,0.0,8.0,8.0,0.0,0.0,1.0
15.0,0.05511706007999785,0.06166261567104191,0.0065455555910440555,0.9915213876008069,1204.0,0.0,8.0,8.0,0.0,0.0,1.0
11.0,0.11343793005512544,0.12006183904978848,0.006623908994663044,0.9793636641105136,1198.0,0.0,8.0,8.0,0.0,0.0,1.0
0.0,0.025099999999999904,0.044079125805338536,0.018979125805338632,0.8264044197622927,1174.0,0.0,8.0,8.0,0.0,0.0,1.0
9.0,0.0721689684347645,0.07934940773402337,0.0071804392992588645,0.9232344123383316,1190.0,0.0,8.0,8.0,0.0,0.0,1.0
9.0,0.06376374171299759,0.07040288174692727,0.00663914003392968,0.9330960909407063,1180.0,0.0,8.0,8.0,0.0,0.0,1.0
13.0,0.1417824425665069,0.14846360543710746,0.006681162870600554,0.9253079904257331,1196.0,0.0,8.0,8.0,0.0,0.0,1.0
10.0,0.10564388667570038,0.11211309430738223,0.00646920763168185,0.9642701461902123,1177.0,0.0,8.0,8.0,0.0,0.0,1.0
14.0,0.5904510269060954,0.5970035562793393,0.006552529373243909,0.9792956386184887,1200.0,0.0,8.0,8.0,0.0,0.0,1.0
9.0,0.3496325485532609,0.35608988613228815,0.0064573375790272225,0.9830607339076486,1188.0,0.0,8.0,8.0,0.0,0.0,1.0
2.0,0.08993718351797957,0.0966593906091398,0.00672220709116024,0.9959078419026501,1201.0,0.0,8.0,8.0,0.0,0.0,1.0
8.0,0.10497129316287142,0.11163431722776518,0.0066630240648937605,0.9957943294871533,1199.0,0.0,8.0,8.0,0.0,0.0,1.0
12.0,0.04160866387633759,0.04843438292258545,0.006825719046247861,0.9810198333990707,1221.0,0.0,8.0,8.0,0.0,0.0,1.0
11.0,0.2410518361471838,0.24764553377470894,0.006593697627525125,0.9831414271790792,1202.0,0.0,8.0,8.0,0.0,0.0,1.0
2.0,0.10329104831312493,0.1098274043973448,0.006536356084219874,0.9783367772007934,1189.0,0.0,8.0,8.0,0.0,0.0,1.0
8.0,0.10325171851993506,0.10967956138318624,0.006427842863251182,0.9942954476558747,1194.0,0.0,8.0,8.0,0.0,0.0,1.0
8.0,0.062165806139722356,0.06881670120989124,0.0066508950701688815,0.9643212446710668,1190.0,0.0,8.0,8.0,0.0,0.0,1.0
11.0,0.08811846131875406,0.09457499027507482,0.006456528956320762,0.9651697420205333,1210.0,0.0,8.0,8.0,0.0,0.0,1.0
10.0,0.10529864479927298,0.11198481159015626,0.006686166790883283,0.8413442246076211,1203.0,0.0,8.0,8.0,0.0,0.0,1.0
9.0,0.15882325831332236,0.16527867761930673,0.006455419305984367,0.9884664333566898,1196.0,0.0,8.0,8.0,0.0,0.0,1.0
7.0,0.047773375263267685,0.05464751700895229,0.006874141745684605,0.9940292466036436,1216.0,0.0,8.0,8.0,0.0,0.0,1.0
6.0,0.07098941161863352,0.077516487853642,0.006527076235008478,0.9907623278355274,1198.0,0.0,8.0,8.0,0.0,0.0,1.0
9.0,0.037968785344291135,0.04466629441293381,0.006697509068642672,0.8390471322795401,1184.0,0.0,8.0,8.0,0.0,0.0,1.0
9.0,0.08199623375599355,0.08855087010284096,0.0065546363468474145,0.9966154189547806,1204.0,0.0,8.0,8.0,0.0,0.0,1.0
2.0,0.06799121876960305,0.07480601699894271,0.006814798229339655,0.9879845847129888,1200.0,0.0,8.0,8.0,0.0,0.0,1.0
1.0,0.0668529254030904,0.07328387583920995,0.006430950436119548,0.9999677889073917,1201.0,0.0,8.0,8.0,0.0,0.0,1.0
10.0,0.10075334852480355,0.10725695911783972,0.006503610593036169,0.9981977473175317,1206.0,0.0,8.0,8.0,0.0,0.0,1.0
