winning_agent,winning_bid_value,Winner Aggregated Signal,Profit,Probability,winning_bid_time,N,A,L,S,B,Delay
4.0,0.1490286971945304,0.15547795048288854,0.006449253288358131,0.8920071500908308,1193.0,8.0,0.0,8.0,0.0,0.0,1.0
14.0,0.11306620423108023,0.1196629145805192,0.0065967103494389695,0.9940799448280767,1199.0,8.0,0.0,8.0,0.0,0.0,1.0
0.0,0.047479722025827904,0.05392086565996233,0.006441143634134429,0.9799185214854098,1203.0,8.0,0.0,8.0,0.0,0.0,1.0
4.0,0.08346232808420971,0.08989275762664026,0.006430429542430546,0.9780602490012221,1195.0,8.0,0.0,8.0,0.0,0.0,1.0
7.0,0.16394191968467806,0.17046660554519655,0.006524685860518492,0.9482723545051824,1191.0,8.0,0.0,8.0,0.0,0.0,1.0
3.0,0.12828567922350745,0.13887143364724608,0.01058575442373863,0.981308375952918,1179.0,8.0,0.0,8.0,0.0,0.0,1.0
2.0,0.08664930496196259,0.09321497809960691,0.006565673137644321,0.9900876635803749,1207.0,8.0,0.0,8.0,0.0,0.0,1.0
12.0,0.15045638632933475,0.15701788631430202,0.006561499984967273,0.9917723714485961,1199.0,8.0,0.0,8.0,0.0,0.0,1.0
8.0,0.238169681802804,0.24473397983303705,0.0065642980302330345,0.969451010322531,1190.0,8.0,0.0,8.0,0.0,0.0,1.0
5.0,0.049025513443605076,0.055632796178793,0.0066072827351879235,0.9985771079134285,1185.0,8.0,0.0,8.0,0.0,0.0,1.0
9.0,0.04258064656744893,0.04924846876321869,0.006667822195769765,0.913317015297257,1198.0,8.0,0.0,8.0,0.0,0.0,1.0
10.0,0.1370638407143835,0.14362048088177357,0.0065566401673900765,0.8897769473746924,1215.0,8.0,0.0,8.0,0.0,0.0,1.0
0.0,0.17373354478892164,0.18032504769100902,0.006591502902087376,0.9992826070890239,1186.0,8.0,0.0,8.0,0.0,0.0,1.0
8.0,0.128324534678707,0.13485384048876473,0.006529305810057728,0.88657114321027,1206.0,8.0,0.0,8.0,0.0,0.0,1.0
7.0,0.05335837367551683,0.05988692044455039,0.006528546769033562,0.9961647412966347,1195.0,8.0,0.0,8.0,0.0,0.0,1.0
8.0,0.0976244748921813,0.10414397458994985,0.006519499697768549,0.958137853768834,1194.0,8.0,0.0,8.0,0.0,0.0,1.0
8.0,0.07260424946234231,0.07906612149024947,0.006461872027907156,0.9949227179105938,1201.0,8.0,0.0,8.0,0.0,0.0,1.0
3.0,0.05379180220778535,0.06051726448323287,0.0067254622754475205,0.9727780622193579,1200.0,8.0,0.0,8.0,0.0,0.0,1.0
