winning_agent,winning_bid_value,Winner Aggregated Signal,Profit,Probability,winning_bid_time,N,A,L,S,B,Delay
5.0,0.3024429642855456,0.30904298635371075,0.006600022068165123,0.9442324176017888,1204.0,8.0,0.0,0.0,8.0,0.0,1.0
1.0,0.08891488711119708,0.09557593890189747,0.006661051790700395,0.9928676934702412,1194.0,8.0,0.0,0.0,8.0,0.0,1.0
11.0,0.0859784429336483,0.09245433678492852,0.006475893851280223,0.9910238094102434,1191.0,8.0,0.0,0.0,8.0,0.0,1.0
2.0,0.07956119023629521,0.08618044536913952,0.0066192551328443094,0.9879126427810248,1181.0,8.0,0.0,0.0,8.0,0.0,1.0
8.0,0.09915353538536442,0.10562681703164528,0.0064732816462808596,0.9907375709999897,1199.0,8.0,0.0,0.0,8.0,0.0,1.0
3.0,0.26368535978051777,0.2702516188243416,0.006566259043823852,0.8190120495837425,1196.0,8.0,0.0,0.0,8.0,0.0,1.0
10.0,0.07924389834204658,0.0858231637033503,0.006579265361303724,0.999148013046324,1197.0,8.0,0.0,0.0,8.0,0.0,1.0
4.0,0.14828452813632598,0.1547183499446907,0.006433821808364715,0.9805650951760326,1204.0,8.0,0.0,0.0,8.0,0.0,1.0
9.0,0.042980601985769126,0.049592116620537544,0.006611514634768417,0.9840806911548424,1195.0,8.0,0.0,0.0,8.0,0.0,1.0
10.0,1.9167994613186707,1.9233301320874576,0.006530670768786884,0.9996198606595211,1207.0,8.0,0.0,0.0,8.0,0.0,1.0
8.0,0.05252328621929765,0.05914527380820685,0.006621987588909195,0.9583959386200964,1189.0,8.0,0.0,0.0,8.0,0.0,1.0
13.0,0.1087141432743829,0.11538687059057587,0.006672727316192964,0.9836153340601819,1198.0,8.0,0.0,0.0,8.0,0.0,1.0
12.0,0.22429239159420938,0.23081106006149735,0.0065186684672879636,0.9049801357395133,1200.0,8.0,0.0,0.0,8.0,0.0,1.0
8.0,0.18666103316655713,0.19322328691357696,0.006562253747019825,0.9960978524096441,1199.0,8.0,0.0,0.0,8.0,0.0,1.0
4.0,0.10853301137112041,0.1150341416624141,0.006501130291293691,0.9330001479219969,1175.0,8.0,0.0,0.0,8.0,0.0,1.0
12.0,0.6248798583783525,0.6316336439427238,0.00675378556437134,0.9600823381076303,1192.0,8.0,0.0,0.0,8.0,0.0,1.0
2.0,0.1492340811863061,0.15575464196285044,0.006520560776544337,0.9143358293148277,1193.0,8.0,0.0,0.0,8.0,0.0,1.0
13.0,0.12156146859734629,0.1281951344977805,0.00663366590043421,0.9984678449747451,1198.0,8.0,0.0,0.0,8.0,0.0,1.0
3.0,0.23681726469694628,0.24339185275488978,0.006574588057943503,0.9821899034984527,1195.0,8.0,0.0,0.0,8.0,0.0,1.0
9.0,0.06344779309516903,0.06988356174506585,0.006435768649896825,0.9874944762027306,1185.0,8.0,0.0,0.0,8.0,0.0,1.0
2.0,0.09945775461451394,0.10602101517853302,0.006563260564019083,0.9167394949907473,1211.0,8.0,0.0,0.0,8.0,0.0,1.0
3.0,0.09639271091449414,0.10299124236769212,0.006598531453197984,0.9189474073782861,1203.0,8.0,0.0,0.0,8.0,0.0,1.0
1.0,0.059628511482205986,0.0661693177393726,0.006540806257166611,0.9931245819217267,1193.0,8.0,0.0,0.0,8.0,0.0,1.0
4.0,0.08947990790636116,0.09720897423852386,0.007729066332162693,0.913664755265373,1197.0,8.0,0.0,0.0,8.0,0.0,1.0
13.0,0.17052423648275455,0.1771273902646537,0.006603153781899157,0.9821208317317853,1202.0,8.0,0.0,0.0,8.0,0.0,1.0
2.0,0.07345479020928579,0.08006988643254673,0.006615096223260938,0.965937191555959,1188.0,8.0,0.0,0.0,8.0,0.0,1.0
0.0,0.09010189895549343,0.09657943058338658,0.006477531627893149,0.9932717241331708,1185.0,8.0,0.0,0.0,8.0,0.0,1.0
1.0,0.2062849410792763,0.21281333072786718,0.006528389648590871,0.993430567693268,1193.0,8.0,0.0,0.0,8.0,0.0,1.0
0.0,0.044015281377067755,0.05056256842247757,0.006547287045409814,0.9786528500163869,1200.0,8.0,0.0,0.0,8.0,0.0,1.0
1.0,0.17816642423494958,0.18478462787993924,0.006618203644989662,0.9926280498164032,1183.0,8.0,0.0,0.0,8.0,0.0,1.0
14.0,0.07328580030833408,0.07977506451724382,0.006489264208909745,0.9694128969130245,1185.0,8.0,0.0,0.0,8.0,0.0,1.0
0.0,0.10171451144324699,0.10819914588510207,0.006484634441855083,0.9745837296644164,1188.0,8.0,0.0,0.0,8.0,0.0,1.0
15.0,0.06212507761777129,0.07182157331128323,0.009696495693511942,0.9757465043117641,1204.0,8.0,0.0,0.0,8.0,0.0,1.0
3.0,0.11779660530164425,0.1243510990267354,0.006554493725091148,0.9678508358641672,1185.0,8.0,0.0,0.0,8.0,0.0,1.0
12.0,0.052232374010609206,0.05881621731895137,0.006583843308342163,0.9686103680242651,1215.0,8.0,0.0,0.0,8.0,0.0,1.0
3.0,0.06450135138289512,0.07109287212664894,0.006591520743753826,0.967756283058539,1194.0,8.0,0.0,0.0,8.0,0.0,1.0
12.0,0.0762424640114221,0.08265460319180665,0.006412139180384552,0.9942832618446159,1205.0,8.0,0.0,0.0,8.0,0.0,1.0
2.0,0.1942900297531237,0.2025657365247162,0.008275706771592506,0.983747109389468,1205.0,8.0,0.0,0.0,8.0,0.0,1.0
8.0,0.07607617437845653,0.0826516997337318,0.00657552535527528,0.9952620261611208,1203.0,8.0,0.0,0.0,8.0,0.0,1.0
10.0,0.12588182305230097,0.13244752345904443,0.006565700406743452,0.9926678429519804,1213.0,8.0,0.0,0.0,8.0,0.0,1.0
14.0,0.49248553046367555,0.49904382878619835,0.006558298322522804,0.9696153153715803,1187.0,8.0,0.0,0.0,8.0,0.0,1.0
1.0,0.23045270809967172,0.23705932957029613,0.0066066214706244075,0.9950892466163807,1184.0,8.0,0.0,0.0,8.0,0.0,1.0
3.0,0.06972889352951027,0.07622569806473603,0.006496804535225761,0.985958930927481,1215.0,8.0,0.0,0.0,8.0,0.0,1.0
15.0,0.06255468008481783,0.06901223778120183,0.006457557696383995,0.959127281188917,1207.0,8.0,0.0,0.0,8.0,0.0,1.0
6.0,0.06387112324598532,0.07029227088087575,0.006421147634890434,0.9835123481644712,1198.0,8.0,0.0,0.0,8.0,0.0,1.0
15.0,0.12009657665702189,0.1267067546149827,0.006610177957960817,0.9429121413001993,1194.0,8.0,0.0,0.0,8.0,0.0,1.0
10.0,0.08830844831512759,0.10428503525931229,0.015976586944184704,0.929993294382563,1202.0,8.0,0.0,0.0,8.0,0.0,1.0
7.0,0.14660309961132822,0.15321545650087587,0.006612356889547644,0.9391977239128402,1209.0,8.0,0.0,0.0,8.0,0.0,1.0
4.0,0.10647192668352688,0.11287087175868486,0.00639894507515798,0.9983885391330111,1196.0,8.0,0.0,0.0,8.0,0.0,1.0
3.0,0.19535413953760117,0.20192551909458178,0.006571379556980617,0.9936330977845118,1193.0,8.0,0.0,0.0,8.0,0.0,1.0
4.0,0.30844239187749467,0.31500808104332967,0.006565689165834998,0.992238525067922,1187.0,8.0,0.0,0.0,8.0,0.0,1.0
8.0,0.07576233292481563,0.08252508042777033,0.006762747502954705,0.9523551725605095,1189.0,8.0,0.0,0.0,8.0,0.0,1.0
7.0,0.1533810120556513,0.15997025822386748,0.006589246168216184,0.9228608319175127,1186.0,8.0,0.0,0.0,8.0,0.0,1.0
15.0,0.05522682796379489,0.061611336427835055,0.0063845084640401645,0.9829635815462728,1215.0,8.0,0.0,0.0,8.0,0.0,1.0
2.0,0.08905590091647249,0.09551079349725373,0.006454892580781246,0.9908022764465908,1185.0,8.0,0.0,0.0,8.0,0.0,1.0
10.0,0.044518859727635,0.051007930779443156,0.006489071051808154,0.9983987108785746,1204.0,8.0,0.0,0.0,8.0,0.0,1.0
9.0,0.056944559848270064,0.06347391007971345,0.0065293502314433885,0.9678803773915116,1194.0,8.0,0.0,0.0,8.0,0.0,1.0
7.0,0.11491613983934752,0.12146564639175847,0.006549506552410947,0.9782848625137002,1203.0,8.0,0.0,0.0,8.0,0.0,1.0
8.0,0.1208994366990944,0.1274990184418673,0.006599581742772906,0.9899869307407332,1222.0,8.0,0.0,0.0,8.0,0.0,1.0
4.0,0.0339467250034377,0.040478796534267614,0.006532071530829915,0.8995168324915278,1184.0,8.0,0.0,0.0,8.0,0.0,1.0
4.0,0.07164999531733983,0.07888629082577824,0.007236295508438406,0.9814586564986028,1204.0,8.0,0.0,0.0,8.0,0.0,1.0
0.0,0.11672873007916788,0.1233872258882403,0.0066584958090724206,0.992483786123197,1221.0,8.0,0.0,0.0,8.0,0.0,1.0
13.0,0.10346929440984533,0.10978776744516876,0.00631847303532343,0.9992863567416287,1206.0,8.0,0.0,0.0,8.0,0.0,1.0
2.0,0.06644719281300435,0.07290932567960111,0.006462132866596762,0.9925695900317868,1209.0,8.0,0.0,0.0,8.0,0.0,1.0
7.0,0.04558384996647497,0.052257257015012604,0.0066734070485376315,0.9812467388954621,1181.0,8.0,0.0,0.0,8.0,0.0,1.0
4.0,0.06911355150724986,0.07555078963757454,0.0064372381303246795,0.916319506609543,1206.0,8.0,0.0,0.0,8.0,0.0,1.0
0.0,0.23865302152740078,0.24530520205621836,0.006652180528817581,0.9888125200105022,1212.0,8.0,0.0,0.0,8.0,0.0,1.0
5.0,0.18755660177154299,0.19399121011047216,0.006434608338929171,0.982995799512011,1204.0,8.0,0.0,0.0,8.0,0.0,1.0
3.0,0.05468027467703647,0.061195329105343664,0.0065150544283071946,0.9560963757490359,1181.0,8.0,0.0,0.0,8.0,0.0,1.0
13.0,0.26895459640342106,0.27559847481274613,0.006643878409325066,0.950905359236895,1198.0,8.0,0.0,0.0,8.0,0.0,1.0
